评论id,评论内容,状态
4559648859,这剧能看出是“现在”，一是靠结尾，二是靠男女主以及刘奕君的儿子。,已有
4559668624,我实在是不喜欢这种癫狂的设定和表演，美女苏淼也不好看，表演还浮夸得很。8集弃。檀健次很漂亮，但终究是不再喜欢了，太漂亮了，缺乏男性魅力。,已有
4559702732,国产剧永远把10集的故事托到30集再讲完,已有
4559780803,原始剧本穆见晖这么好一角色,已有
4559878456,剧情拖沓,已有
4559956240,主线明明就不搭噶还非要给这几个人硬塞戏份足足撑满36集。高智商犯罪最后不是靠警察破案而是靠三个猪队友的媳妇拖后腿！结尾还不忘唱高调玩政治正确。奥斯卡的班底就这么被玩成恶俗的TVB剧情,已有
4559990873,到底谁在捧白宇帆啊，内娱能不能不要在执着丑男和没演技的男的了。我真服了，实在不行，就让那些老中年拍我也是爱看的，起码演技是过关的。,已有
4560028603,就是说，下回能不能把好人这拨儿的男主女主写得更丰富些呢？能不能cast点儿更好的演员呢？不过现在这个好人主线这么简单，简直觉得配不上好演员。还不如守村黑嘴和莫小贝这条线看了揪心。这故事里坏人有的有执念有的有遗憾有的讲义气有的不要脸，人物丰满多了。,已有
4560039078,最后师傅离别那一段给看哭了,已有
4560042595,这片子拍出了鬼吹灯和盗墓笔记小说中花费笔墨描述的一些古玩盗墓行业的专业细节，而这些细节在盗墓系列的影视化过程中经常被忽略掉,已有
4560077738,是很少有人完整讲述的题材。,已有
4560084974,考古队这条线差评。,已有
4560145664,有几段紧张场景中的音乐好像当年仙剑奇侠传98柔情篇中的迷宫DOS音乐,已有
4560172948,把人民群众刻画的又蠢又极端用来衬托公职人员的无辜委屈尽职尽责？,已有
4560330624,惠楷栋《护宝寻踪》，7/10。纯是冲着陕西方言去看的，剧情越到后头越离谱。,已有
4560410231,各种女性角色虽然基本是配角但也各有其美。有人吃苦但不耐劳，有人忍耐但不强悍，有人干练却不精明，但是价值观基本是正的。男性角色普遍比较扁平，包括辛柏青演的老大，过于儒雅多谋，显得不太真实。一个真正爱历史爱文物的人绝不会认为盗墓是正确的。白宇帆一贯演少年意气的角色，这次中规中矩。刘奕君老师的儿子刘怡潼这次发挥不错，果然家乡的故事演起来就是得心应手啊。富大龙的陕西话真的好难听,已有
4560513870,盜墓版都市碎戲 很適合當下飯劇 好好笑 有些陝西話配音太怪了 還不如直接說普通話 白宇帆這部劇裡演的尬尬的,已有
4560556368,关于考古和文物保护的剧可以多来点,已有
4560578974,中间部分精彩些，开头和结尾都一般吧。辛柏青和富大龙演的很吸引人。,已有
4560712898,男主看到美女皮套版女主危机情形下救人就立刻爱上了称之为爱上了其美丽灵魂，与此同时作为上司对现实生活工作中认真努力的女主极尽打压羞辱（如果因为学生时代的事说明小肚鸡肠，如果单纯看女主不顺眼说明素质低下，跟所谓的“一见钟情英勇救人的美丽灵魂”相当割裂），对其他人和对女主完全两套标准，不管美女皮套和羊驼皮套做了什么都是相信ta本性善良如此行为定有缘由，到了女主这儿就像天生自带偏见。都这样了在最后还能说他爱上的其实就是女主，因为爱的是她的灵魂，哪怕自始至终的示爱是对着另一张脸，哪怕对女主本人几乎没有好脸色好语气，如此吊诡的人物行为逻辑。请问这种剧情编排和人物设定真的能佐证所谓“内在美”吗？如果本就是特定受众不带脑子看着开心的轻喜剧，烦请宣传时不要打着女权旗号上价值了。,已有
4561050009,电视上看了几集，演技很一般，女频讲权谋很幼稚,已有
4561105586,冗长,已有
4561110884,辛柏青和富大龙的表演看得人浑身舒爽。白宇帆演得这么出戏，一开口就出戏，还让这么多大神做配。简直是一颗老鼠屎掉到了鲜菌子锅里。去掉这个老鼠屎，不敢想象这个剧会看得有多享受。,已有
4561299781,反应了考古、盗墓相关的现实问题，非常真实。无论你是喜欢历史还是考古，文物甚至对盗墓文化感兴趣，都可以得到满足。,已有
4561404279,30集之后有了一点历史剧的感觉。我在李现饰演的梁乡的身上，感觉到了一种非常熟悉的气息。这是一个悲剧的角色。这个角色前期和后期也非常不一样。前期是男孩，后期是男人。这里所指的男人，不是是一种年龄的变化，而是男人这一性别角色所隐藏的另一面，是坚硬的，是压抑的，也是隐忍的，也是带着一种悲剧宿命的苍凉。,已有
4561405320,漏洞太多，扣一星,已有
4561485832,最后两集都砍掉，截止到蝴蝶效应，一切重来，你的世界再也没有我！就干干脆脆的值5星了！或者就拖拖拉拉演到月老庙分手，也能值4星吧！最后一集那是干嘛用的？败好感用的,已有
4561569245,冲着辛柏青来的。文物贩子和盗墓贼比考古队员和警察厉害。不知道编剧咋想的，,已有
4561816076,能看，但不好看，4集弃,已有
4561921392,最后的案子太敷衍了，怎么什么案子都是三天呀？！这部没了蠢角色挺好，除了陈阳。,已有
4562176900,12集之后感觉换了个编剧，冗长刻板煽情一系列毛病全出来了，几个案子包括最后一个其实（反派）律师的辩护没问题，而检察方的举证论证存在很多不严谨，法庭戏基本都太弱了，优点是里面的未成年演技惊艳的不少，甚至好过主角,已有
4562363718,女主男主演技太差，校园剧情套路，三个家庭父母一死一伤，没必要的虐啊；配角周柯宇、隋媛演技还不错。,已有
4562561343,光影目前顶尖，男装放量足很不错。剧情不行，过家家似的。女主演技巨差，男二巨丑，为了妆造给了很多机会了，看不下去。,已有
4562596649,男女主演技合格，比想象和听闻里好一些，看着挺顺的，不会出戏。剧本身确实是20集能讲明白却拍了40集，但贵在故事很好，所以冗长的铺陈也可以视作在为最后那一下建地基。故事用了很长时间去通过男女主视角经历描述整个世界，但其实真正的故事核心是最后的反派灭世，作者提出了关于后悔的哲思。其实是个很悲凉的故事，有的人想牢牢抓住眼前，有的人想穿越时空扭转乾坤而忽略了眼前的一切。而这种悔恨和执拗真的是因为爱吗？若真重见那人便还是执念里的那人吗？若一切重来平了一悔便不会有他悔吗？小时候从不说后悔，后来真有了生离死别才觉怎会不悔。而这一刻又新顿悟，觉出后悔真会让人凭生出很多执念，已让人滞留在一处太久太久。所以还是不悔了吧。往前走，别回头。,已有
4563123340,女主一集大概要被各种人救八百回吧？当然主要是男主，总是能突然出现救下她，整日一副弱鸡鸡的小白兔样,已有
4563236909,前几集蛮好看的。越往后越烂。,已有
4563424648,盗墓贼和警察的线不错，考古这边的恋爱线太难看。辛柏青slay全场，最后收尾收得跟突然被砍了一样，烂尾严重。,已有
4563622645,4星是够格的。考古线和警察线不适合所有人。,已有
4563791551,很有质感，运镜打光台词都很厉害。心目中今年国产剧top1的存在。凯之死前对人骏说的话可以写进教科书了，魏大勋演技台词让我刮目相看，又稳又有力量。帝国的黄昏下的群像，当年一起出去留学的三个人代表三个力量，真实的保皇派和革命党，爱国商人和普通女性，还有从第一集到剧终都没出现又处处不在的袁世凯，还有看吴天白有种巴掌伸不进屏幕的无力感。,已有
4563858879,难得的好剧！第一次知道辛柏青是因为他的表演，这部剧他演的虽然是盗墓贼操盘手，但是人物性格很突出，人格魅力很强！,已有
4563990690,精良制作为啥拍一个屎一样的剧本？白瞎了全体工作人员。能不能找个有脑子的人写剧本？故事可以离奇但要逻辑自洽，但藏海传自始至终全是逻辑漏洞，且不说一个隐藏身份甚至不惜整容的人却动不动就跟别人摊底牌我是稚奴这类bug，往大了说，整个故事框架根本站不住脚，书院铁三角平津侯曹静贤赵秉文他们可是一伙的，但是曹静贤就能剜了平津侯儿子的髌骨，你逗呢？剜你战友儿子髌骨？越到最后故事越塌陷，到大结局已经整个七零八落拾不起来了。,已有
4564019326,演技差节奏慢，看着乏味,已有
4564268655,角色众多，情节还算曲折,已有
4564279414,剧本写得很扎实，把考古盗墓的各种角色都写到了。开始觉得陕西话土，看过一些集后觉得说起来好带劲啊。,已有
4565049533,比较刻板的剧情；看到第28集开始圆伏笔了，开始即结束，起点亦终点，一切皆在天命中，不论过程如何，结局不会发生改变。男主三次回到过去，却不过应证了女主身死的命运。南胥月谋算以玉符代替女主承接法阵死门，却也不过加速了她的命运。南胥月在万年之中承载着天命的执着，不问因果，只记得要寻找一人的使命；对女主因为山楂糖而结下的情念，最后看到天命万年执念才明白。,已有
4565058947,最后三集值得扣两星,已有
4565084545,剧情过于理想主义，女性自强与家庭爱情并不矛盾；对剧中人物处理问题的方式持批评态度，认为价值观较幼稚。,已有
4565125680,剧还不错，看完了。只是剧而已，看过就算了，现实是“故宫一件我一件，故宫没盖我有盖” 辛柏青演的真好！非常好！,已有
4565433698,刚开始看只觉得导演有点喜欢故弄玄虚，看完发现是自作聪明➕故弄玄虚,已有
4565620590,高开低走，故弄玄虚。本可以再创西北风光,已有
4565869952,考古和盗墓两线并进 比玄幻探墓更有现实意义 最后探案线收束得太潦草了 全靠群众的正义一念,已有
4566292306,主角这也算是一路开挂，但难逃命运安排——终成烂尾,已有
4566384367,国产编剧总喜欢在结尾搞个反转的悲剧大底，纯粹的轻喜剧不好吗？,已有
4566404093,题材所限 怎么拍都难出彩,已有
4566418535,一些尴尬的恋爱戏看我的要用脚抠出吕氏大墓了,已有
4566465973,最后几集拍得很是精彩，身处那个时代的人其实并不知道到底哪条路才能救中国，各有各的立场和局限性。若是仅以最后的结果评断人物高下，就有些过于单一和平面，像是我们在学校里的历史课本。女性角色比男性角色更好看，春夏把菽红演得太好了，你真的可以从她的眼神里看到温柔的母性。男性角色里宋会长和李人骏最好,已有
4566544369,全剧有点割裂，公安和盗墓贼的部分惊心动魄，考古部分显得黯淡许多，尤其是考古队的爱情故事完全不想看，把考古部分精简些会更好些。,已有
4566834462,挺喜欢黎远光，既狠又很纯粹,已有
4566946074,只能说一般，剧情刻意的地方太多，不合理的地方也很多,已有
4566948658,剧情稳扎稳打，结局略显仓促，在众多只爱说教的主旋律片里算是整体不错的佳片了。穆见晖这个角色确实很吸引人，一来编写立体，二来辛柏青的演技刻画也加分不少，多位警察的演绎也可圈可点。,已有
4567101761,记得有个影评说，这部剧在大众对晚清历史的认识还在小学水平的时候，拿出了一个硕士毕业论文的剧。很同意,已有
4567197035,真难看,已有
4567252115,盗墓加考古的题材倒是少见，不过感情戏好尴尬，里面的演员非陕西籍硬凹陕西话听着如坐针毡，其实说不了可以不说……西安土著日常生活只说普通话也挺多,已有
4567273000,剧情中的瑕疵和槽点不少。比如受害人被完全工具人化了，变成了纯粹推动剧情的存在。关注未成年犯罪，一要说明法律的不完善，二应指出，即便完善的法律，其社会功效也是有限的。三要关注未成年犯罪的受害者，通过他们惨痛的经历唤起公众的同情，从而更加关注未成年犯罪，推进法律的完善。第一个故事受害者母亲完全被恶人化了，观众看她只会觉得鄙夷，而不会产生同情。受害者家属的逻辑也有问题，如果她认为判决不公，首先应是法律的问题，其次应该是法官的问题。抓住检察官不放是为什么呢？说到底，她只不过是为了推动剧情而存在罢了,已有
4567559026,第一部感觉如果没有赵本山不会看，第二部感觉其他人也变得不可或缺起来。,已有
4567706932,说警察有用吧 每次都比男主慢一步破案 说男主有本事吧 每次又靠警察来救 廖思远这个角色不太喜欢 喜欢廖知白 孙阳在我这圈粉了 廖知无意难平 刘敏涛演技也是一直到位的 剧本是有内容的 有敢拍的题材 反转再反转 前期节奏太慢了 结局又有点太仓促了 多次嘴型对不上,已有
4567771323,完全是对金庸武侠的缝合，赵家班江郎才尽 结局不堪入目,已有
4568282038,挺写实的，推荐,已有
4568369140,这部剧最大的硬伤在于价值观模糊。梁乡这个末代封建王朝的贵族，他在剧中对腐朽王朝和女性革命者所作的事情，创作者都是以尽量冷静的、旁观者的态度在叙述，个人认为纪录片可以，艺术创作不可。三颗星是给导演和演员的。,已有
4568460813,对味儿，完整的考古题材，电视剧还是少了点。中规中矩的双线发展，围绕着文物。家乡话听着就是得劲儿。,已有
4568474976,考古线太枯燥 黎远光真男人 穆真仗义 又是把反派拍的巨帅的一部剧,已有
4569184276,紫禁城军事学堂、东京松族旅馆、上海租界等多元场景的切换，制造了复杂的历史群像。梁乡正是这一时代新旧交织的直接映射……他们共同凑出了未竟的救国之路,已有
4569521033,人设成迷，剪辑混乱，剧情稀碎，一坨大便,已有
4569529457,这部剧让我对白鹿开始去除滤镜，不太感冒了,已有
4569589071,简单、清新、自然就足够打动人心。,已有
4569828773,前几集好看，越到后面越催眠了,已有
4570029025,真无语了，总共来回就这点人，警察都不派人盯着这几个人吗？搁这儿送人头呢？办个案不紧不慢的，一点都不急，接到受害人电话说自己差点被杀不说帮人打个120还在那儿散步，老百姓有你们真是了不起！看到后面我都生气了，剧情节奏也很差，拖沓得不行，逻辑细碎，几乎没一个角色是让人觉得合理的自洽的，8.0分怎么来的？？黄小蕾演得不错,已有
4570115972,比隔壁家荔枝好太多了，真实，不喊口号，不浮夸,已有
4570531515,看口型后期改了很多台词 男主表现很一般,已有
4570611422,剧本板正，缺娱乐性，但有科普意义。辛柏青的角色看点很足。,已有
4570628470,制作很雅，有品位。三个主角在第一集里都是工具人，戏点在吴越身上。第一集看了个氛围和时代感，白描的挺扎实，但要对那个时代本身感兴趣的观众才会持续看下去。,已有
4570866517,好假,已有
4571181586,我不喜欢这类题材内容剧，经不起推敲。一个从小在大户人家当丫头还遭变故出卖的经历，随后还被卖到青楼的卖艺女子，怎么借个衙门脱个身还成了断案高手了，这逻辑不通啊,已有
4571586326,其实这可以是部好剧，但最后这个结尾确实太恶心，而是这种专挑软肋下手的做法被堂而皇之的安在正派身上，有时候已经疑惑这部剧究竟是想表达什么,已有
4571596874,这男女主咋就突然情深似海了？？？,已有
4571796731,勉强凑合的主旋律剧。导演，编剧问题很大！凑合瞟一眼。可惜演员们了！,已有
4572197220,这片的动作妆造相当妙，少数能让我感受到“法相尊严”的电视剧,已有
4573046983,虽然是主旋律电视，但拍的还行，对小孩犯下的恶行都应该严惩,已有
4573203048,但是秦岚演技为零。郭京飞只要演警察，就都是一个味道，和驻站里面一个感觉。,已有
4573894026,"前面几个人案例还不错，后面越来越水。btw, 抱歉我是真有点忍受不了任素汐，演啥都是她自己。",已有
4574209726,2025年到目前为止看过的最好的悬疑剧，很少有到结尾还有反转的故事了，全员演技在线,已有
4574477919,这部明显是青春剧属性大于年代剧属性，跟去年《迎风的青春》可以完全对标：主演不扛剧，父母辈一堆熟人，讲述十年代末几个家庭两代人的生活；前期好看，但编剧夹带太多私货，导致中后期人设、剧情崩掉，有配角疯狂加戏。冲着李昀锐看的，第一部男主剧，反而拖到第三部才播，造型是帅的，演技也在线，然而戏份少得可怜，这剧活该播得这么差。黄杨钿甜年纪太小，整体表现还行，但女主人设实在是有点问题。（也不理解为什么这么快二搭。）感情线太奇葩了，第一次见男一女二、女一男二这种配平。陈鹤一外型演技台词没一个拿得出手，黄毅还可以，张昕懿陈芳彤无功无过。倪虹洁在舒适区，董洁意外不错，蒋诗萌不可，其余大都正常发挥，杨昆出彩。片头金曲好听，OST就差很多,已有
4574755263,法律保护的到底是谁,已有
4575246462,第4、5集之后就越拍越琐碎，无用无聊的充水剧情越来越多；开头的案件越拖越显得狗尾续貂，剧情越来越拖沓无趣,已有
4575260578,一颗星给王彩云，其他的都是什么狗屎,已有
4575301570,若是把儿女情长、哭哭啼啼的情节统统掐掉，压缩到24集以内就更有可看性，非常接地气。小到农村文保员（严守村），大到市公安文物缉查大队长（齐大仓），与文物走私贩子（华南王、刘树生、穆见晖）斗智斗勇。盗墓贼（“摸金校尉”）的猖獗，肆无忌惮，悍然盗挖破坏大墓遗址，令人深恶痛绝。大学考古系研究生方堃、雒青的执着努力，共同携手，继承导师昝茂昌严谨的治学作风，有力地保护白鹿原尹村大墓及周边古迹遗存。锲而不舍的努力，秦州省重大考古成果暨尹村大墓证实为兹陵。文物鉴定专家（穆见晖）的道貌岸然，虚与委蛇，为了金钱不择手段，走私文物，害人终害己，最后被绳之以法，大快人心。,已有
4575468806,太无聊了,已有
4530578288,这个配置请继续拍下去，期待第二季,新增
4516225580,立意是好的，拍的是一般的，不是悬疑剧,新增
4543516682,这种题材的片子要播放给初中高中的学生和家长看,新增
4524307956,这剧不大爆是内娱的耻辱,新增
4529015318,题材好，不过讲故事的方式陈旧。社会意义大于质量本身。,新增
4531705841,父权制婚姻恶果，从子女层面表现“父源性伤害”。如果没有婚姻制度，女人在充分了解生育、养育的风险成本后，根据自己的能力和意愿决定是否要孩子。如果要孩子，就挑选优质精子自己生，冠母姓，不制造父亲和丈夫。那么剧中的绝大部分罪恶根本就无从滋生。,新增
4525887499,特别特别好的一部剧。太喜欢任姐的演技了，真的很生活流的那种演技，全员没有演技拉垮的。24集讲了好几个案子，检察官的日常特别搞笑，和案件交叉，中间又交代了检察官自己的故事。聚焦未成年人相关的案件，却没有把镜头对准受害人，伤害画面几乎没有。另外夸赞一下不愧是几乎全女的编剧。,新增
4516917924,故意渲染气氛，25年还拍出这种剧真是悲哀。这种剧还不如虚构的一些网剧。,新增
4519406231,在国产剧领域内，这种聚焦未成年人犯罪的题材很稀缺，本来很难得，但剧情展开后越来越奇怪。把主视角放在了检察官身上，要么是悲情化处理，要么是喜剧化处理（注水严重），导致对未成年人犯罪形态、根源的挖掘不够深入。而在这种粗浅的立意下，人物塑造与冲突设置就变得非常刻意：牛逼哄哄的施害者、撒泼的受害者家属，凡事都要阻挠的傅检察长……做成以未成年人犯罪为核心的悬疑剧，都比现在这个样子强得多。,新增
4526204520,翻拍自真实案件的冲击力令我彻夜难眠，但我又为这种题材能拍出来而感到庆幸。悬浮不悬浮的不重要，现实里那些发不出声的孩子，总得有人替他们说话。,新增
4515125364,第一集结尾拍照的那个人应该是个女孩吧？这是在给下个案件埋伏笔吗？可是片尾又是去的少管所啊，是要讲这三个少年的事吗？男女主的线什么时候合啊？,新增
4540053331,比底线略逊两筹,新增
4564217804,国版少年法庭风格鲜明，但还是没有偷国拍得有力量起情绪。看了前两集，观感太平了一般没有入戏，任素汐口齿不清应该换宋佳或袁泉来，猪脚人物背景老喜欢上价值，因为我经历过所以我能代表正义，没点遭遇当不了好检察官？这还不如侯亮平那种背景好还正义的形象呢。小碗蒋毅喜剧演员看着很出戏，角色在剧里和各自现在的喜剧风格一样没有反差。男主大学康复医学的专业考法学进了所里，又讨关系进总局，作为看守所里的教书先生，但人情世故不熟练，厅前送礼、审讯插嘴，角色立不住。演员不搭，导演一般，剧情不好吃，故事立意高，但表达水平和做工待优化。既想表现林的人物形象又想讲好未成年犯罪案件，结果都很模板化，观众看不到想看的东西,新增
4515213772,后面逐渐狗血到崩溃，弃剧了。,新增
4520771052,一集弃。,新增
4515277300,不太行,新增
4526316002,浮于表面…,新增
4515985066,看完第一集不想看下去了,新增
4313594413,上代演员们在学校时候天性解放的最好，上能接正剧，下能托漫改，多么了不起呀。,新增
4418579828,前三集还能看，四五集开始剧情变烂，难以置信地差，四星怒改两星，想弃剧。第六集也难看，质疑编剧是否摆烂。宝儿姐可爱，但戏份太少，这两集没有镜头。,新增
4417482088,地方话实在很奇怪，弃了,新增
4420998139,宝儿姐这一季更猛了，上能工厂外狂扔炁拦截毒虫，下能在村里当劁猪匠，主打就是全能,新增
4460219566,文琪好看,新增
4439403864,二壮破天好帅啊,新增
4424656945,太磨叽了……,新增
4417117578,选角、形象、动作和特效都不错，尤其是陈朵和肖自在。诸葛青换人很不习惯，上一部的比较贴角色。E1毒素的特效棒。肖自在的眼神和笑太像了。E3黑管的造型也很贴。异人Disco逗。E4乱金柝还原度高。E5内景PK很还原。E7诸葛青演绎略僵硬。E8从如花基站到破“楚门的世界”的改动。E9有点硬还原了。E10大战。球儿变身帅的。E12陈朵的选择。最后走的那一路还是会触动。E13马仙洪为棋子，曲彤心计不明。二十四节谷记忆碎片及开端。,新增
4425949285,一开始觉得特效和感觉都不错，还比较期待；情节发展越发离谱，每个人都像傻子一样，长着一张成熟的脸说着特别幼稚没有逻辑的话；人物动机很混乱，人物招数很随机（想来什么就是什么，完全没有框架和边界），这个主线非常杂乱，到底是要抓女孩还是要灭村子（女孩也不难抓，村子里面大多都是好人，如果是灭村，那么就把重点放在这个上面，然后在设计一些厉害的反派角色以及幕后大boss和阴谋），就感觉非常莫名其妙；剧情毁一切的感觉，越到后面连快进都觉得无聊,新增
4449418629,算是还可以吧！,新增
4454658608,能明显感到最开始没要拍第二部，第二部逻辑有点崩，越往后越水，赵本山演的也越来越随性，两人区分都不大了。,新增
4447383719,还是有很多俗套和槽点的，但是不管咋地，比乡村爱情强多了，主要是没有那么多限制了，古装戏可以开发的桥段大大增加了。,新增
4468315501,最后一集打斗值两星,新增
4479989595,下饭剧还可以，但真不至于这么高的分，剧情发展全靠降智，像是给成人看的熊出没。,新增
4455565855,第一部就意思不大，这部更尬,新增
4439396096,好像不如第一部啊,新增
4422688235,俗气的好看，就是一集有点短，老年人的爱恨情仇,新增
4448020907,前面铺了很多线索，故弄玄虚，但最后几集仓促收尾，悬念和人物结局处理不清，缺乏明确交代；喜剧效果不如第一部，大量融入网络热梗和社会热点，导致审美疲劳。,新增
4423498055,这第二季相比第一季差太多，第一季可以反复不快进重看，第二季没有一集能不快进看完。,新增
4423315534,第一季看着新鲜好玩搞笑，这一季更多是凑数无聊,新增
4431571612,以为是用经典的犀利讽刺现代的困局，结果是用经典的糟粕接纳现代的困局，本山大爷也是老了啊,新增
4446501187,比第一季差了两颗星,新增
4135009428,没有上一部好看了,新增
4427342421,看了几集，索然无味,新增
4433326799,看了一集看不下去了,新增
4498571010,比棋士好看多了，今年唯一一部剧情逻辑演技都在线的悬疑,新增
4507181554,好看的。,新增
4493198361,很慢，很无聊,新增
4568285260,在荒漠里活下来的人，谁手上不沾点沙子？,新增
4392550329,缩短到6集就好了，本来还不错的剧本，非得搞得这么墨迹,新增
4515655139,立意蛮好的，但是到后面人物逻辑有点混乱，叙事也有点冗长，悬疑感拍着拍着渐渐消失了。,新增
4504120209,能看但有bug且憋屈的很。,新增
4517886567,四集的故事挤出12集，悬疑剧里动不动mv回忆，都不知道是哪学的臭毛病,新增
4507348914,最后三集很难看，女警根本没有存在必要。王良的恶在于威逼了刘三成，强奸了刘盈盈，他的母亲被拐卖强奸生下他，他又强奸刘盈盈生下多多，重复他父辈的罪孽，果然男性是无法共情母亲的。而刘三成的坏，就更毋庸置疑了，最坏的就是他。刘大福的坏在于自私。刘氏父子罪孽深重，罪该万死。程春的悲剧在于，她明明可以独活，却因为被男权洗脑，以为自己只能依靠男人而活。刘盈盈的悲剧在于，觉醒太晚，就算她被骗回去怀孕，王良都放她回学校了，她完全可以打掉孩子重新开始，但她心软，放弃自己，包括生完孩子，王良放她走，也是她自己不走，刘三成完全管不了她，是她自以为的亲情束缚住了她，她有很多次逃跑的机会，断绝联系，但她自愿留了下来。不要同情男人，不要给男人花钱，一切有解。最后，为什么不是刘盈盈刀了王良？不要臆想女人爱上强奸犯的戏码。,新增
4509218052,整体是不错的，但那个王良的角色太劝退了，咋选的角啊......还有就是警察的线和罪犯们的线完全不兼容，以至于我都怀疑这些人要做职业杀手了，就这么几个人物在眼前晃悠，直到该杀的都杀光了警察才破案。,新增
4503867918,开头第一集没有很吸引我。中间看的很爽，彩云——聊姐！真正的姐。爱自己才不会死，爱谁都得死。但低走了。结局看不懂。凶手的逻辑真的非常矛盾。还有那个女警察不知道为啥一直自以为是高高在上。段奕宏同情王良就算了，女警听完也一脸嫌弃的看凶手，不明白，你的共理心呢？最后还上了个价值，【还是有人想回来的。】悬疑剧给我搞这些。张佳宁的演技我get到了。,新增
4536744095,最后两集泄了气了，草草埋了几个人头。沙漠的恶之花开遍，又找到一个和东北一样合适的地域，贫穷伤害最深的是儿童和女人。刘三成这对人渣父子绝了。少年王良的漫画头型太出戏了，孙彩云装死的绝活一流。,新增
4492865468,知音体文学感很重，但林林总总的县城元素反而让剧集的可信度上升。绿帽梗、出轨人妻形象、情窦初开的少年等桥段无一不在擦边，原来悬疑剧又派生出了“伦理悬疑”这一种类。视觉小说的段落有点尬，观感上很夹生。《沙尘暴》和《风中的火焰》像又不太像，没有风火的情绪足，但优于风火的地方在于很有自知之明，花12集来讲一个案子确实没啥野心。,新增
4244403729,三集弃,新增
4451066844,其实还不错,新增
4461091479,直球出击的老宋还是没能得到满意的答案，但只要他为这份心动勇敢过了，我相信他就没有遗憾,新增
4463463259,翟潇闻现挂能力一流。宋丛像种马，朋友圈美女挨个霍霍,新增
4520202893,宋丛的感悟（剧版）相对更普世：接受自己是平凡而普通的。,新增
4498284668,杨肸子可太好看了,新增
4554224015,就冲着大结局，直接封顶我的青春剧Top！群像封神！,新增
4541079944,剧情有点俗套，偶有跳戏不太真实，大量的感情线不如人物的成长线精彩，星星点点的描摹仿佛没有做好铺垫。,新增
4469716098,一部好的青春群像剧，要么能让观众回想起自己的青春，要么能让观众愿意相信剧里那样的青春存在。,新增
4450402519,剧情紧凑不拖沓，滤镜也刚刚好，很吃景栖迟这样阳光快乐小狗的人设，翟潇闻演得很灵动，和女主也满搭的。,新增
4549168934,越是珍贵的东西，越无法通过努力得到。长大就是接受自己的平凡和普通。结尾的每个人说的话都好实在。男主表演很有分寸，比如年三十男主去买烟花女主找不到男主的那场戏，控制得恰到好处，包括语调和音量。生活中没有那么多崩溃大哭，也没有那么多的拥抱，更常见的是男主那种处理方式。主题曲唱得很好听。女主越看越像新垣结衣，偶尔有几个镜头怼脸拍挺惊艳。男女主非常门当户对，要放现实里也一定会幸福。这剧有点日剧味，尤其是女主和祁琪分开后利用课间去找她关于计算时间的独白。好多男女主走路的镜头光影、虚实处理得很赞，比如吃完红丝绒蛋糕后在家附近散步那场。校服袖口纹路很好看。男二故事线符合逻辑。,新增
4470111584,虽然过程中有些拖沓，可最后的升华还是打到我的心葩上，一把年纪了还是相信走自己的路，接受不完美这些说辞。非常好的青春片，没有狗血的撕逼、怀孕，有的是每个人成长中可能遇到的困惑，最好的还是没有那种死乞白赖要坚持的理想主义，回归平凡，认清现实。导演也好厉害，年轻人调教的都很好，演得都好自然,新增
4457747520,能解开很难的奥数题，却对暗恋的陈欢尔无解，学霸也解不开感情的难题，我又双叒叕磕到了！,新增
4460190382,越来越嗑欢尔和杜漫了，两个人都是很好的女孩子，真心换真心的情谊羡慕住了,新增
4477984962,在彼此遇到困难时的相互鼓励与支持，让人感受到了友情的温暖与珍贵，成功呈现出一种真实而温暖的青春气息，让人感受到青春的活力与激情，以及面对梦想、爱情、亲情时的迷茫与坚定，共同经历着青春的喜怒哀乐，一起成长，一起蜕变。,新增
4465628959,好看很温暖,新增
4077115518,台词旁白写的真不错，后面泪点多,新增
4450980587,编剧脑子有大病,新增
4493378971,女主好可爱,新增
4450792526,很不幸嗑的是女主男二😭含泪弃剧,新增
4465484430,女主很可爱，很适合这种阳光型女孩。男主出乎我的意料，他居然演技很不错，而且镜头没拍到他，他也会做出反应。男二演技很差，人设很好，这种人设，但凡演技好点，他就爆了。女二很漂亮，目前人设也不错，听说后面人物OOC了，编剧十六集以后功底不行。但这种群像剧已经是内娱很不错的存在了,新增
4512556992,回看二十年前的湾湾偶像剧都比这有意思，拍不出感觉,新增
4474293552,演技太尬了,新增
4452215418,我十分确定我就是李漠的受众,新增
4459263617,一年一部李漠，一部邵艺辉，有种被好好安慰的感觉,新增
4464553549,所有参与创作这部戏的人 你们会有福报的,新增
4480517889,一般般。,新增
4452457873,没想到这么好，看得又哭又笑,新增
4453500015,虽然有些情节设置挺狗血的，也不是很喜欢看顾云苏和徐医生的感情戏，但整部剧让我觉得还是好舒服，编剧台词写的轻巧动人，选角适配度高，镜头和剪辑也充分流畅的讲好了一个故事,新增
4469290443,不懂处于什么原因才写弟弟喜欢姐姐的情节,新增
4447041395,剪辑混乱，过去与现在两条线穿插导致观感割裂，节奏处理不佳，浪费了优秀的演员班底。,新增
4482272340,叙事有melo体质内味，永远会为周姐的都市剧买单,新增
4456978580,李言这个角色由何洛洛饰演，是个爱干饭的大直男，用一本正经的语言说出最搞笑的话，表演很有喜感，给人带来很多快乐。,新增
4463517284,完完全全利好女主本子,新增
4463133171,看完了以后更爱我妈妈了。,新增
4456621741,代际母女关系 不同时期女性困境 女性意识,新增
